DateTime,open,high,low,close,rolling_avg_15,rolling_sd_15,rolling_avg_20,rolling_sd_20
2025-03-21 13:36:00,2334530,2334655,2333425,2334125,2336946.33,1438.12,2336757.25,1325.09
2025-03-21 13:37:00,2333965,2334180,2332665,2332680,2336612.0,1791.23,2336607.75,1595.32
2025-03-21 13:38:00,2332715,2333420,2332210,2332595,2336269.0,2035.72,2336459.75,1819.66
2025-03-21 13:39:00,2332635,2333810,2332570,2333095,2335984.33,2165.9,2336313.75,1968.29
2025-03-21 13:40:00,2333040,2333565,2332560,2332740,2335662.0,2269.56,2336137.0,2124.48
2025-03-21 13:41:00,2332800,2332835,2331305,2332400,2335282.0,2309.04,2335885.25,2256.77
2025-03-21 13:42:00,2332200,2333285,2332110,2332925,2334951.0,2263.91,2335646.75,2306.94
2025-03-21 13:43:00,2332905,2333375,2332470,2333145,2334623.33,2133.73,2335417.0,2316.29
2025-03-21 13:44:00,2333005,2334460,2333005,2334300,2334343.0,1843.86,2335263.75,2281.76
2025-03-21 13:45:00,2334090,2334355,2333330,2333445,2334029.0,1521.13,2335057.25,2248.22
2025-03-21 13:46:00,2333395,2333455,2332175,2332570,2333720.67,1283.77,2334780.75,2193.71
2025-03-21 13:47:00,2332595,2333265,2332375,2332755,2333465.0,1027.89,2334524.0,2109.53
2025-03-21 13:48:00,2332615,2333420,2332565,2333060,2333274.33,773.83,2334274.0,1959.36
2025-03-21 13:49:00,2332975,2333390,2332410,2332730,2333148.67,688.97,2333985.25,1713.07
2025-03-21 13:50:00,2332630,2333080,2330490,2330685,2332883.33,817.65,2333611.75,1563.94
2025-03-21 13:51:00,2330675,2331005,2329600,2330685,2332654.0,920.48,2333286.25,1452.39
2025-03-21 13:52:00,2330660,2330825,2330140,2330470,2332506.67,1079.2,2332980.25,1361.56
2025-03-21 13:53:00,2330480,2330990,2329905,2329905,2332327.33,1270.09,2332679.5,1342.21
2025-03-21 13:54:00,2329765,2329910,2329225,2329545,2332090.67,1436.66,2332426.0,1433.12
2025-03-21 13:55:00,2329460,2329540,2328160,2328320,2331796.0,1719.42,2332108.75,1603.55
2025-03-21 13:56:00,2328180,2329390,2327705,2329255,2331586.33,1828.78,2331865.25,1650.34
2025-03-21 13:57:00,2329255,2329980,2329200,2329540,2331360.67,1860.37,2331708.25,1716.77
2025-03-21 13:58:00,2329580,2329865,2329100,2329575,2331122.67,1844.08,2331557.25,1766.76
2025-03-21 13:59:00,2329515,2330855,2329290,2330825,2330891.0,1621.22,2331443.75,1735.41
2025-03-21 14:00:00,2330675,2332015,2330640,2331920,2330789.33,1492.31,2331402.75,1712.71
2025-03-21 14:01:00,2331860,2333885,2331850,2333505,2330851.67,1588.43,2331458.0,1763.64
2025-03-21 14:02:00,2333590,2334275,2333210,2333210,2330882.0,1631.14,2331472.25,1777.21
2025-03-21 14:03:00,2333000,2333290,2331680,2332005,2330811.67,1551.31,2331415.25,1738.6
2025-03-21 14:04:00,2331995,2333155,2331995,2332715,2330810.67,1549.99,2331336.0,1633.11
2025-03-21 14:05:00,2332795,2333210,2332445,2332945,2330961.33,1643.9,2331311.0,1602.67
2025-03-21 14:06:00,2332945,2334045,2332840,2333945,2331178.67,1811.69,2331379.75,1686.8
2025-03-21 14:07:00,2333910,2334340,2333305,2333310,2331368.0,1879.47,2331407.5,1714.95
2025-03-21 14:08:00,2333330,2334330,2333320,2334265,2331658.67,1971.92,2331467.75,1795.34
2025-03-21 14:09:00,2334325,2334725,2334100,2334340,2331978.33,1993.35,2331548.25,1888.59
2025-03-21 14:10:00,2334230,2334480,2333830,2334055,2332360.67,1780.14,2331716.75,1956.63
2025-03-21 14:11:00,2333920,2335120,2333685,2335040,2332746.33,1683.26,2331934.5,2074.54
2025-03-21 14:12:00,2334980,2335220,2334375,2334685,2333089.33,1497.14,2332145.25,2131.26
2025-03-21 14:13:00,2334625,2334680,2333905,2334080,2333389.67,1154.43,2332354.0,2104.58
2025-03-21 14:14:00,2333960,2334605,2333840,2333990,2333600.67,917.03,2332576.25,2025.55
2025-03-21 14:15:00,2334055,2334110,2333040,2333595,2333712.33,791.09,2332840.0,1769.4
2025-03-21 14:16:00,2333510,2334600,2333475,2334585,2333784.33,819.51,2333106.5,1593.69
2025-03-21 14:17:00,2334535,2334885,2333790,2334805,2333890.67,842.81,2333369.75,1396.17
2025-03-21 14:18:00,2334770,2334895,2334180,2334410,2334051.0,669.38,2333611.5,1089.41
2025-03-21 14:19:00,2334365,2335010,2334210,2334830,2334192.0,585.34,2333811.75,902.27
2025-03-21 14:20:00,2334775,2335635,2334720,2335525,2334364.0,571.64,2333992.0,863.72
2025-03-21 14:21:00,2335465,2335615,2334955,2335225,2334449.33,599.48,2334078.0,897.64
2025-03-21 14:22:00,2335080,2336470,2334990,2336355,2334652.33,694.19,2334235.25,1006.46
2025-03-21 14:23:00,2336360,2336385,2335540,2335835,2334757.0,747.9,2334426.75,920.47
2025-03-21 14:24:00,2335810,2336500,2335675,2336265,2334885.33,831.7,2334604.25,915.28
2025-03-21 14:25:00,2336355,2337185,2336255,2336730,2335063.67,922.75,2334793.5,944.97
2025-03-21 14:26:00,2336695,2337065,2336520,2336925,2335189.33,1040.18,2334942.5,1034.81
2025-03-21 14:27:00,2336865,2337415,2336670,2337185,2335356.0,1148.27,2335136.25,1075.04
2025-03-21 14:28:00,2337160,2337160,2336370,2336495,2335517.0,1125.66,2335247.75,1095.38
2025-03-21 14:29:00,2336485,2337380,2336310,2337125,2335726.0,1112.86,2335387.0,1149.59
2025-03-21 14:30:00,2337175,2337980,2337005,2337880,2336011.67,1076.13,2335578.25,1231.57
2025-03-21 14:31:00,2337895,2337895,2337080,2337315,2336193.67,1048.1,2335692.0,1283.22
2025-03-21 14:32:00,2337300,2337490,2336725,2336900,2336333.33,987.68,2335802.75,1287.31
2025-03-21 14:33:00,2336970,2337530,2336755,2337040,2336508.67,844.99,2335950.75,1248.39
2025-03-21 14:34:00,2337195,2337195,2336615,2336685,2336632.33,706.09,2336085.5,1168.5
2025-03-21 14:35:00,2336695,2336775,2336000,2336145,2336673.67,652.77,2336213.0,1010.95
2025-03-21 14:36:00,2335950,2336065,2335380,2335480,2336690.67,614.55,2336257.75,953.26
2025-03-21 14:37:00,2335585,2336060,2335385,2335595,2336640.0,672.77,2336297.25,905.04
2025-03-21 14:38:00,2335600,2335965,2335405,2335825,2336639.33,673.63,2336368.0,798.82
2025-03-21 14:39:00,2335915,2336500,2335610,2336265,2336639.33,673.63,2336439.75,713.27
2025-03-21 14:40:00,2336330,2336675,2335965,2336285,2336609.67,679.13,2336477.75,681.51
2025-03-21 14:41:00,2336275,2336420,2335470,2335765,2336532.33,706.17,2336504.75,638.61
2025-03-21 14:42:00,2335850,2335870,2334845,2334845,2336376.33,803.45,2336429.25,738.67
2025-03-21 14:43:00,2334800,2335110,2334380,2334965,2336274.33,880.71,2336385.75,798.68
2025-03-21 14:44:00,2334985,2335285,2334610,2334980,2336131.33,906.49,2336321.5,858.36
2025-03-21 14:45:00,2334985,2335985,2334985,2335185,2335951.67,795.42,2336244.25,888.65
2025-03-21 14:46:00,2334995,2335055,2334025,2334780,2335782.67,753.25,2336137.0,930.62
2025-03-21 14:47:00,2334910,2334980,2334245,2334260,2335606.67,781.43,2335990.75,985.47
2025-03-21 14:48:00,2334230,2334500,2333370,2334315,2335425.0,740.06,2335881.75,1045.5
2025-03-21 14:49:00,2334375,2334785,2334065,2334420,2335274.0,694.27,2335746.5,1051.15
2025-03-21 14:50:00,2334410,2334555,2333945,2334000,2335131.0,722.39,2335552.5,993.11
2025-03-21 14:51:00,2333990,2334440,2333635,2334440,2335061.67,736.27,2335408.75,930.68
2025-03-21 14:52:00,2334405,2334700,2334160,2334605,2334995.67,729.39,2335294.0,877.08
2025-03-21 14:53:00,2334740,2335050,2334360,2334865,2334931.67,692.61,2335185.25,778.49
2025-03-21 14:54:00,2334820,2335295,2334605,2334770,2334832.0,586.47,2335089.5,697.92
2025-03-21 14:55:00,2334845,2335170,2334325,2334515,2334714.0,430.59,2335008.0,662.45
2025-03-21 14:56:00,2334410,2335035,2334245,2334885,2334655.33,323.9,2334978.25,653.43
2025-03-21 14:57:00,2334885,2334890,2334165,2334625,2334640.67,319.65,2334929.75,641.13
2025-03-21 14:58:00,2334580,2334770,2334360,2334600,2334616.33,306.84,2334868.5,608.8
2025-03-21 14:59:00,2334630,2334810,2333960,2334335,2334573.33,297.28,2334772.0,522.66
2025-03-21 15:00:00,2334195,2334320,2333605,2334175,2334506.0,261.01,2334666.5,399.67
2025-03-21 15:01:00,2334035,2334835,2333030,2334440,2334483.33,250.05,2334600.25,307.09
2025-03-21 15:02:00,2334255,2334755,2333600,2334755,2334516.33,251.13,2334595.75,303.96
2025-03-21 15:03:00,2334785,2334955,2334045,2334630,2334537.33,246.21,2334579.0,291.51
2025-03-21 15:04:00,2334590,2334735,2333515,2333950,2334506.0,288.49,2334527.5,307.49
2025-03-21 15:05:00,2333740,2334580,2333740,2333950,2334502.67,294.97,2334465.75,292.12
2025-03-21 15:06:00,2333815,2334580,2333610,2334425,2334501.67,295.22,2334448.0,282.65
2025-03-21 15:07:00,2334270,2334595,2333750,2334390,2334487.33,295.07,2334454.5,279.58
2025-03-21 15:08:00,2334350,2334755,2334060,2334255,2334446.67,281.0,2334451.5,281.47
2025-03-21 15:09:00,2334170,2334955,2333960,2334915,2334456.33,295.06,2334476.25,299.73
2025-03-21 15:10:00,2334810,2335945,2334720,2335860,2334546.0,467.9,2334569.25,411.79
2025-03-21 15:11:00,2335780,2335845,2335085,2335375,2334578.67,508.6,2334616.0,447.84
2025-03-21 15:12:00,2335295,2336010,2335260,2335945,2334666.67,619.33,2334683.0,537.39
2025-03-21 15:13:00,2335815,2335950,2335210,2335755,2334743.67,679.34,2334727.5,587.75
2025-03-21 15:14:00,2335650,2336045,2335650,2335875,2334846.33,727.81,2334782.75,641.44
2025-03-21 15:15:00,2335745,2335790,2334815,2334880,2334893.33,703.72,2334801.0,638.6
2025-03-21 15:16:00,2334870,2335075,2334475,2334735,2334913.0,694.21,2334793.5,638.45
2025-03-21 15:17:00,2334685,2334785,2334295,2334475,2334894.33,702.47,2334786.0,641.4
2025-03-21 15:18:00,2334390,2334945,2334365,2334560,2334889.67,704.58,2334784.0,642.08
2025-03-21 15:19:00,2334450,2334595,2333910,2334245,2334909.33,680.18,2334779.5,645.69
2025-03-21 15:20:00,2334260,2334790,2334260,2334550,2334949.33,635.93,2334798.25,632.53
2025-03-21 15:21:00,2334730,2335750,2334490,2335590,2335027.0,638.46,2334855.75,650.27
2025-03-21 15:22:00,2335625,2335745,2335335,2335510,2335101.67,623.97,2334893.5,665.84
2025-03-21 15:23:00,2335500,2336375,2335460,2336330,2335240.0,652.23,2334978.5,735.32
2025-03-21 15:24:00,2336265,2336480,2336090,2336275,2335330.67,696.82,2335094.75,747.84
2025-03-21 15:25:00,2336200,2336245,2335580,2336005,2335340.33,705.64,2335197.5,723.04
2025-03-21 15:26:00,2336080,2336310,2335815,2335925,2335377.0,721.68,2335272.5,716.46
2025-03-21 15:27:00,2335900,2336000,2335585,2336000,2335380.67,724.9,2335353.0,702.39
2025-03-21 15:28:00,2335590,2336755,2335590,2336245,2335413.33,753.46,2335452.5,679.23
2025-03-21 15:29:00,2336180,2337355,2335895,2336140,2335431.0,768.02,2335513.75,683.43
2025-03-21 15:30:00,2335935,2336570,2335090,2335565,2335476.67,753.14,2335499.0,678.73
2025-03-24 09:16:00,2348795,2349300,2346910,2348900,2336421.0,3527.45,2336175.25,3070.9
2025-03-24 09:17:00,2348785,2351200,2348780,2350950,2337519.33,5094.89,2336925.5,4508.24
2025-03-24 09:18:00,2351100,2351340,2349720,2350150,2338558.67,5964.08,2337645.25,5376.94
2025-03-24 09:19:00,2350330,2350615,2349080,2350530,2339644.33,6573.8,2338378.0,6076.1
2025-03-24 09:20:00,2350280,2351795,2349875,2351405,2340768.0,7063.13,2339204.25,6669.94
2025-03-24 09:21:00,2351320,2351425,2349820,2350460,2341759.33,7323.21,2339990.5,7032.36
2025-03-24 09:22:00,2350330,2350550,2348325,2348950,2342655.33,7326.18,2340714.25,7178.2
2025-03-24 09:23:00,2349010,2350640,2348480,2350640,2343609.33,7375.22,2341518.25,7351.05
2025-03-24 09:24:00,2350580,2351875,2350455,2350920,2344585.67,7303.96,2342352.0,7427.94
2025-03-24 09:25:00,2351055,2351945,2350735,2351840,2345641.33,7117.13,2343216.5,7478.09
2025-03-24 09:26:00,2351810,2351810,2350170,2350620,2346621.0,6682.25,2343968.0,7426.37
2025-03-24 09:27:00,2350510,2351025,2350115,2350305,2347574.67,6048.96,2344707.75,7274.84
2025-03-24 09:28:00,2350250,2350505,2349575,2350345,2348514.67,5198.34,2345408.5,7098.24
2025-03-24 09:29:00,2350055,2351210,2349775,2350945,2349501.67,3932.28,2346142.0,6858.67
2025-03-24 09:30:00,2351035,2351035,2349470,2350000,2350464.0,784.02,2346841.75,6473.1
2025-03-24 09:31:00,2349890,2349890,2346480,2347255,2350354.33,1078.25,2347408.25,5941.36
2025-03-24 09:32:00,2347150,2347515,2346225,2346715,2350072.0,1413.48,2347944.0,5307.83
2025-03-24 09:33:00,2346735,2348850,2346650,2348765,2349979.67,1452.72,2348570.0,4537.9
2025-03-24 09:34:00,2348755,2348870,2347090,2347090,2349750.33,1621.37,2349117.5,3501.49
2025-03-24 09:35:00,2347120,2347120,2345385,2345490,2349356.0,1887.63,2349613.75,1739.8
2025-03-24 09:36:00,2345390,2347110,2345390,2347065,2349129.67,1948.36,2349522.0,1825.68
2025-03-24 09:37:00,2347035,2347055,2345870,2346680,2348978.33,2048.87,2349308.5,1898.14
2025-03-24 09:38:00,2346685,2347190,2345840,2346305,2348689.33,2102.77,2349116.25,2000.38
2025-03-24 09:39:00,2346280,2346870,2345610,2346275,2348379.67,2092.81,2348903.5,2067.26
2025-03-24 09:40:00,2346260,2346260,2343965,2343965,2347854.67,2149.73,2348531.5,2254.37
2025-03-24 09:41:00,2344010,2344960,2343375,2344810,2347467.33,2139.28,2348249.0,2351.88
2025-03-24 09:42:00,2344665,2346955,2344560,2346840,2347236.33,1993.06,2348143.5,2366.07
2025-03-24 09:43:00,2346990,2348915,2346900,2348300,2347100.0,1828.37,2348026.5,2292.84
2025-03-24 09:44:00,2348370,2348545,2347735,2348005,2346904.0,1517.98,2347880.75,2189.55
2025-03-24 09:45:00,2347985,2348340,2347025,2347290,2346723.33,1263.04,2347653.25,1983.18
2025-03-24 09:46:00,2347530,2348740,2347530,2348320,2346794.33,1323.55,2347538.25,1865.27
2025-03-24 09:47:00,2348280,2348730,2347190,2348475,2346911.67,1392.24,2347446.75,1764.57
2025-03-24 09:48:00,2348615,2348885,2348030,2348765,2346911.67,1392.24,2347367.75,1660.27
2025-03-24 09:49:00,2348725,2350180,2348695,2350160,2347116.33,1626.31,2347328.5,1578.52
2025-03-24 09:50:00,2350215,2350500,2349870,2350265,2347434.67,1748.01,2347341.75,1603.04
2025-03-24 09:51:00,2350255,2352190,2350060,2351915,2347758.0,2089.87,2347574.75,1900.78
2025-03-24 09:52:00,2351985,2352580,2350465,2350745,2348029.0,2200.72,2347776.25,2015.02
2025-03-24 09:53:00,2350670,2350920,2349885,2350920,2348336.67,2264.17,2347884.0,2125.28
2025-03-24 09:54:00,2350965,2351225,2350450,2350645,2348628.0,2261.08,2348061.75,2202.63
2025-03-24 09:55:00,2350655,2351455,2350490,2350750,2349080.33,1913.58,2348324.75,2193.4
2025-03-24 09:56:00,2350885,2352005,2350760,2352005,2349560.0,1650.37,2348571.75,2318.65
2025-03-24 09:57:00,2352000,2352915,2351965,2352800,2349957.33,1666.11,2348877.75,2455.64
2025-03-24 09:58:00,2352900,2353100,2352490,2353100,2350277.33,1781.99,2349217.5,2549.23
2025-03-24 09:59:00,2352985,2354435,2352985,2354110,2350684.33,1917.92,2349609.25,2672.29
2025-03-24 10:00:00,2354090,2354590,2354020,2354210,2351145.67,1874.91,2350121.5,2510.43
2025-03-24 10:01:00,2354290,2354650,2353505,2353505,2351491.33,1792.92,2350556.25,2284.95
2025-03-24 10:02:00,2353450,2354825,2353450,2354735,2351908.67,1769.07,2350951.0,2291.1
2025-03-24 10:03:00,2354660,2354820,2354255,2354750,2352307.67,1682.2,2351273.5,2351.46
2025-03-24 10:04:00,2355030,2355965,2354900,2355555,2352667.33,1764.92,2351651.0,2404.56
2025-03-24 10:05:00,2355570,2355615,2354960,2355020,2352984.33,1729.28,2352037.5,2284.97
2025-03-24 10:06:00,2355075,2355330,2354510,2354940,2353186.0,1771.54,2352368.5,2195.86
2025-03-24 10:07:00,2354930,2355185,2354555,2354725,2353451.33,1675.26,2352681.0,2052.66
2025-03-24 10:08:00,2354705,2355330,2354625,2354740,2353706.0,1548.53,2352979.75,1880.29
2025-03-24 10:09:00,2354715,2355150,2354530,2355150,2354006.33,1334.53,2353229.25,1816.42
2025-03-24 10:10:00,2355110,2355300,2354145,2354555,2354260.0,987.99,2353443.75,1697.35
2025-03-24 10:11:00,2354550,2354960,2354190,2354960,2354457.0,778.67,2353596.0,1689.55
2025-03-24 10:12:00,2354975,2355480,2354685,2354740,2354586.33,630.88,2353795.75,1566.42
2025-03-24 10:13:00,2354765,2354770,2353825,2354135,2354655.33,499.66,2353956.5,1413.24
2025-03-24 10:14:00,2354145,2354605,2353990,2354230,2354663.33,491.19,2354135.75,1179.07
2025-03-24 10:15:00,2354195,2354455,2353985,2354405,2354676.33,480.81,2354318.5,869.22
2025-03-24 10:16:00,2354415,2354880,2353620,2354100,2354716.0,393.97,2354423.25,681.76
2025-03-24 10:17:00,2354085,2354720,2354080,2354285,2354686.0,409.26,2354497.5,566.86
2025-03-24 10:18:00,2354280,2354825,2354235,2354775,2354687.67,409.59,2354581.25,463.9
2025-03-24 10:19:00,2354840,2355375,2354545,2354925,2354645.67,340.83,2354622.0,456.06
2025-03-24 10:20:00,2355000,2355905,2354925,2355905,2354704.67,464.44,2354706.75,527.38
2025-03-24 10:21:00,2355925,2356160,2355365,2355410,2354736.0,496.22,2354802.0,467.55
2025-03-24 10:22:00,2355385,2355795,2355280,2355575,2354792.67,541.35,2354844.0,497.95
2025-03-24 10:23:00,2355550,2355590,2354900,2354990,2354809.33,543.46,2354856.0,498.46
2025-03-24 10:24:00,2355005,2355005,2354565,2354930,2354794.67,536.53,2354824.75,471.17
2025-03-24 10:25:00,2354975,2354980,2354270,2354540,2354793.67,537.03,2354800.75,472.93
2025-03-24 10:26:00,2354530,2355395,2354430,2355365,2354820.67,555.84,2354822.0,488.79
2025-03-24 10:27:00,2355420,2355565,2355055,2355410,2354865.33,575.47,2354856.25,505.36
2025-03-24 10:28:00,2355410,2356280,2355410,2356200,2355003.0,632.45,2354929.25,586.6
2025-03-24 10:29:00,2356170,2356745,2355745,2356530,2355156.33,706.17,2354998.25,686.58
2025-03-24 10:30:00,2356505,2356630,2355915,2355920,2355257.33,699.34,2355066.5,707.72
2025-03-24 10:31:00,2355960,2356445,2355875,2356380,2355409.33,677.26,2355137.5,765.35
2025-03-24 10:32:00,2356335,2356765,2356255,2356585,2355562.67,664.77,2355229.75,823.87
2025-03-24 10:33:00,2356510,2356625,2355945,2356370,2355669.0,657.31,2355341.5,819.13
2025-03-24 10:34:00,2356400,2357040,2356260,2356670,2355785.33,670.51,2355463.5,826.54
2025-03-24 10:35:00,2356635,2356770,2355940,2356000,2355791.67,672.17,2355543.25,795.4
2025-03-24 10:36:00,2356100,2356745,2355805,2356625,2355872.67,695.69,2355669.5,753.55
2025-03-24 10:37:00,2356640,2358140,2356640,2357765,2356018.67,842.97,2355843.5,816.21
2025-03-24 10:38:00,2357750,2358300,2357175,2357620,2356194.0,886.13,2355985.75,866.55
2025-03-24 10:39:00,2357730,2358120,2357560,2357880,2356390.67,912.53,2356133.5,926.04
2025-03-24 10:40:00,2357885,2357885,2357100,2357250,2356571.33,778.36,2356200.75,956.9
2025-03-24 10:41:00,2357185,2357730,2357185,2357625,2356722.0,746.24,2356311.5,988.23
2025-03-24 10:42:00,2357580,2358955,2357560,2358180,2356906.67,741.1,2356441.75,1055.44
2025-03-24 10:43:00,2358235,2358260,2357795,2358075,2357031.67,770.92,2356596.0,1057.53
2025-03-24 10:44:00,2357990,2358265,2357770,2357835,2357118.67,783.79,2356741.25,1015.32
2025-03-24 10:45:00,2357835,2358355,2357580,2357645,2357233.67,719.25,2356896.5,890.77
2025-03-24 10:46:00,2357740,2358000,2357330,2357365,2357299.33,679.62,2356996.5,819.17
2025-03-24 10:47:00,2357325,2358280,2357310,2358065,2357398.0,675.92,2357129.25,761.65
2025-03-24 10:48:00,2358075,2358540,2358065,2358485,2357539.0,666.7,2357243.5,785.92
2025-03-24 10:49:00,2358495,2358710,2358260,2358350,2357651.0,651.22,2357334.5,804.11
2025-03-24 10:50:00,2358355,2359085,2357965,2359085,2357856.67,575.28,2357492.75,822.31
2025-03-24 10:51:00,2359090,2359490,2358705,2359235,2358030.67,570.84,2357635.5,865.65
2025-03-24 10:52:00,2359210,2359555,2359095,2359505,2358146.67,679.45,2357781.5,923.46
2025-03-24 10:53:00,2359495,2359910,2359470,2359475,2358270.33,742.62,2357936.75,934.6
2025-03-24 10:54:00,2359495,2359815,2359355,2359725,2358393.33,821.92,2358089.5,965.8
2025-03-24 10:55:00,2359720,2359840,2359165,2359410,2358537.33,796.11,2358260.0,874.16
2025-03-24 10:56:00,2359470,2359965,2359395,2359925,2358690.67,828.66,2358425.0,860.65
2025-03-24 10:57:00,2359925,2360590,2359915,2359930,2358807.33,873.6,2358533.25,908.11
2025-03-24 10:58:00,2359975,2360660,2359915,2360575,2358974.0,958.28,2358681.0,988.53
2025-03-24 10:59:00,2360630,2361340,2360600,2360910,2359179.0,1023.88,2358832.5,1086.63
2025-03-24 11:00:00,2360830,2362445,2360745,2362445,2359499.0,1237.92,2359092.25,1290.27
2025-03-24 11:01:00,2362525,2363000,2361605,2361820,2359796.0,1223.7,2359302.0,1377.24
2025-03-24 11:02:00,2361795,2361840,2361105,2361565,2360029.33,1203.58,2359471.25,1438.72
2025-03-24 11:03:00,2361600,2361970,2361375,2361460,2360227.67,1175.72,2359640.5,1464.69
2025-03-24 11:04:00,2361440,2362945,2361100,2362880,2360529.67,1239.05,2359892.75,1568.15
2025-03-24 11:05:00,2362910,2363835,2362830,2363020,2360792.0,1324.92,2360161.5,1622.31
2025-03-24 11:06:00,2363005,2363170,2361675,2361930,2360971.67,1280.7,2360389.75,1526.45
2025-03-24 11:07:00,2361835,2362320,2361195,2362020,2361139.33,1238.91,2360587.5,1464.35
2025-03-24 11:08:00,2362175,2362650,2361885,2362145,2361317.33,1172.75,2360770.5,1415.66
2025-03-24 11:09:00,2362155,2362310,2361875,2362160,2361479.67,1103.05,2360961.0,1326.33
2025-03-24 11:10:00,2362125,2362590,2361050,2361175,2361597.33,950.03,2361065.5,1250.93
2025-03-24 11:11:00,2361130,2361250,2360425,2360510,2361636.33,886.35,2361129.25,1183.4
2025-03-24 11:12:00,2360480,2360480,2359550,2360430,2361669.67,824.86,2361175.5,1133.61
2025-03-24 11:13:00,2360375,2360425,2359715,2360380,2361656.67,844.64,2361220.75,1078.9
2025-03-24 11:14:00,2360340,2361480,2360180,2361470,2361694.0,821.34,2361308.0,1020.55
2025-03-24 11:15:00,2361415,2361900,2361210,2361410,2361625.0,796.85,2361408.0,917.58
2025-03-24 11:16:00,2361420,2361760,2360950,2361050,2361573.67,808.11,2361464.25,854.17
2025-03-24 11:17:00,2361145,2361225,2360050,2360230,2361484.67,879.5,2361479.25,828.05
2025-03-24 11:18:00,2360245,2360355,2359815,2360055,2361391.0,953.98,2361453.25,865.26
2025-03-24 11:19:00,2360095,2360195,2359770,2360180,2361211.0,906.5,2361416.75,903.92
2025-03-24 11:20:00,2360165,2360325,2360030,2360225,2361024.67,787.55,2361305.75,907.3
2025-03-24 11:21:00,2360245,2361280,2360210,2361055,2360966.33,747.07,2361267.5,900.58
2025-03-24 11:22:00,2361100,2361930,2361070,2361600,2360938.33,711.79,2361269.25,901.22
2025-03-24 11:23:00,2361530,2361990,2360975,2361905,2360922.33,684.92,2361291.5,911.62
2025-03-24 11:24:00,2361885,2362355,2361705,2362070,2360916.33,673.61,2361251.0,853.47
2025-03-24 11:25:00,2362005,2362025,2361370,2361950,2360968.0,722.79,2361197.5,765.77
2025-03-24 11:26:00,2361950,2362305,2361855,2362185,2361079.67,774.51,2361210.25,780.59
2025-03-24 11:27:00,2362225,2362635,2362175,2362225,2361199.33,805.04,2361220.5,793.03
2025-03-24 11:28:00,2362125,2362460,2362015,2362265,2361325.0,815.06,2361226.5,800.81
2025-03-24 11:29:00,2362205,2363400,2362005,2363370,2361451.67,971.78,2361287.0,912.91
2025-03-24 11:30:00,2363405,2363585,2363020,2363100,2361564.33,1060.52,2361383.25,997.99
2025-03-24 11:31:00,2363010,2363240,2362535,2362955,2361691.33,1107.55,2361505.5,1034.47
2025-03-24 11:32:00,2362830,2363905,2362830,2363560,2361913.33,1127.27,2361662.0,1098.01
2025-03-24 11:33:00,2363585,2364300,2363520,2364055,2362180.0,1129.38,2361845.75,1176.85
2025-03-24 11:34:00,2363945,2364030,2362850,2362940,2362364.0,997.38,2361919.25,1197.87
2025-03-24 11:35:00,2362890,2363040,2362475,2362670,2362527.0,803.86,2361982.25,1202.8
2025-03-24 11:36:00,2362685,2362830,2362040,2362350,2362613.33,696.9,2362047.25,1184.76
2025-03-24 11:37:00,2362350,2362780,2361440,2361525,2362608.33,704.91,2362112.0,1113.46
2025-03-24 11:38:00,2361490,2361870,2361290,2361325,2362569.67,760.0,2362175.5,1022.47
2025-03-24 11:39:00,2361325,2361485,2360535,2360655,2362475.33,901.16,2362199.25,978.24
2025-03-24 11:40:00,2360650,2360720,2359860,2360090,2362351.33,1087.35,2362192.5,992.93
2025-03-24 11:41:00,2360200,2360570,2360035,2360160,2362216.33,1226.3,2362147.75,1064.48
2025-03-24 11:42:00,2360140,2360455,2359600,2360000,2362068.0,1353.18,2362067.75,1163.35
2025-03-24 11:43:00,2360010,2360045,2358605,2359225,2361865.33,1536.77,2361933.75,1326.05
2025-03-24 11:44:00,2359250,2359400,2357950,2358190,2361520.0,1742.71,2361739.75,1567.0
2025-03-24 11:45:00,2358055,2359255,2358015,2359020,2361248.0,1796.07,2361593.25,1679.25
2025-03-24 11:46:00,2358995,2360025,2358965,2359775,2361036.0,1767.64,2361472.75,1720.52
2025-03-24 11:47:00,2359780,2361000,2359740,2360970,2360863.33,1624.16,2361410.0,1714.51
2025-03-24 11:48:00,2361035,2361180,2360875,2361180,2360671.67,1370.43,2361355.75,1703.16
2025-03-24 11:49:00,2361225,2361225,2360645,2361180,2360554.33,1230.55,2361246.25,1635.92
2025-03-24 11:50:00,2361200,2361245,2360755,2360980,2360441.67,1092.65,2361140.25,1577.11
2025-03-24 11:51:00,2360985,2361080,2360515,2360590,2360324.33,959.47,2361022.0,1521.56
2025-03-24 11:52:00,2360650,2360935,2360195,2360880,2360281.33,915.25,2360888.0,1399.39
2025-03-24 11:53:00,2360980,2361040,2360205,2360300,2360213.0,868.85,2360700.25,1188.06
2025-03-24 11:54:00,2360290,2360520,2359760,2360085,2360175.0,860.56,2360557.5,1070.49
2025-03-24 11:55:00,2360165,2361110,2359995,2361090,2360241.67,891.68,2360478.5,958.86
2025-03-24 11:56:00,2361070,2361095,2360665,2360915,2360292.0,907.9,2360406.75,860.05
2025-03-24 11:57:00,2360925,2361315,2360690,2361315,2360379.67,940.59,2360396.25,846.86
2025-03-24 11:58:00,2361415,2361545,2361285,2361530,2360533.33,926.66,2360406.5,859.83
2025-03-24 11:59:00,2361510,2362015,2361480,2361660,2360764.67,706.96,2360456.75,903.38
